
 num     #instances         #bytes  class name
2452:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.IDREFDatatypeValidator
2453:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.NMTOKENDatatypeValidator
2454:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.NOTATIONDatatypeValidator
2455:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.StringDatatypeValidator
2456:             1             16  com.sun.org.apache.xerces.internal.utils.SecuritySupport
2457:             1             16  com.sun.org.apache.xpath.internal.objects.EqualComparator
2458:             1             16  com.sun.org.apache.xpath.internal.objects.GreaterThanComparator
2459:             1             16  com.sun.org.apache.xpath.internal.objects.GreaterThanOrEqualComparator
2460:             1             16  com.sun.org.apache.xpath.internal.objects.LessThanComparator
2461:             1             16  com.sun.org.apache.xpath.internal.objects.LessThanOrEqualComparator
2462:             1             16  com.sun.org.apache.xpath.internal.objects.NotEqualComparator
2463:             1             16  com.sun.org.apache.xpath.internal.objects.XMLStringFactoryImpl
2464:             1             16  com.sun.proxy.$Proxy12
2465:             1             16  com.sun.proxy.$Proxy13
2466:             1             16  com.sun.proxy.$Proxy15
2467:             1             16  com.sun.proxy.$Proxy17
2468:             1             16  com.sun.proxy.$Proxy22
2469:             1             16  com.sun.proxy.$Proxy35
2470:             1             16  com.sun.proxy.$Proxy37
2471:             1             16  com.sun.proxy.$Proxy5
2472:             1             16  com.sun.proxy.$Proxy51
2473:             1             16  com.sun.proxy.$Proxy52
2474:             1             16  com.sun.proxy.$Proxy53
2475:             1             16  com.sun.proxy.$Proxy56
2476:             1             16  com.sun.proxy.$Proxy57
2477:             1             16  com.sun.proxy.$Proxy58
2478:             1             16  com.sun.proxy.$Proxy59
2479:             1             16  com.sun.proxy.$Proxy6
2480:             1             16  com.sun.proxy.$Proxy60
2481:             1             16  com.sun.proxy.$Proxy63
2482:             1             16  com.sun.proxy.$Proxy64
2483:             1             16  com.sun.proxy.$Proxy67
2484:             1             16  com.sun.proxy.$Proxy68
2485:             1             16  com.sun.proxy.$Proxy69
2486:             1             16  com.sun.proxy.$Proxy72
2487:             1             16  com.sun.proxy.$Proxy8
2488:             1             16  com.zaxxer.hikari.pool.PoolBase$NopMetricsTrackerDelegate
2489:             1             16  com.zaxxer.hikari.pool.PoolBase$SynchronousExecutor
2490:             1             16  com.zaxxer.hikari.pool.ProxyConnection$ClosedConnection$$Lambda$612/1575742073
2491:             1             16  com.zaxxer.hikari.util.ClockSource$NanosecondClockSource
2492:             1             16  com.zaxxer.hikari.util.ConcurrentBag$$Lambda$588/1340941979
2493:             1             16  com.zaxxer.hikari.util.SuspendResumeLock$1
2494:             1             16  java.io.Console$1
2495:             1             16  java.io.Console$2
2496:             1             16  java.io.DeleteOnExitHook$1
2497:             1             16  java.io.FileDescriptor$1
2498:             1             16  java.lang.ApplicationShutdownHooks$1
2499:             1             16  java.lang.CharacterDataLatin1
2500:             1             16  java.lang.InheritableThreadLocal
2501:             1             16  java.lang.ProcessEnvironment$StringKeySet
2502:             1             16  java.lang.Runtime
2503:             1             16  java.lang.String$CaseInsensitiveComparator
2504:             1             16  java.lang.System$2
2505:             1             16  java.lang.Terminator$1
2506:             1             16  java.lang.invoke.$Proxy66
2507:             1             16  java.lang.invoke.MemberName$Factory
2508:             1             16  java.lang.invoke.MethodHandleImpl$2
2509:             1             16  java.lang.invoke.MethodHandleImpl$3
2510:             1             16  java.lang.management.PlatformComponent$1
2511:             1             16  java.lang.management.PlatformComponent$10
2512:             1             16  java.lang.management.PlatformComponent$11
2513:             1             16  java.lang.management.PlatformComponent$12
2514:             1             16  java.lang.management.PlatformComponent$13
2515:             1             16  java.lang.management.PlatformComponent$14
2516:             1             16  java.lang.management.PlatformComponent$15
2517:             1             16  java.lang.management.PlatformComponent$2
2518:             1             16  java.lang.management.PlatformComponent$3
2519:             1             16  java.lang.management.PlatformComponent$4
2520:             1             16  java.lang.management.PlatformComponent$5
2521:             1             16  java.lang.management.PlatformComponent$6
2522:             1             16  java.lang.management.PlatformComponent$7
2523:             1             16  java.lang.management.PlatformComponent$8
2524:             1             16  java.lang.management.PlatformComponent$9
2525:             1             16  java.lang.ref.Reference$1
2526:             1             16  java.lang.ref.Reference$Lock
2527:             1             16  java.lang.reflect.Proxy$KeyFactory
2528:             1             16  java.lang.reflect.Proxy$ProxyClassFactory
2529:             1             16  java.lang.reflect.ReflectAccess
2530:             1             16  java.math.BigDecimal$1
2531:             1             16  java.net.InetAddress$2
2532:             1             16  java.net.URLClassLoader$7
2533:             1             16  java.nio.Bits$1
2534:             1             16  java.nio.Bits$1$1
2535:             1             16  java.nio.charset.CoderResult$1
2536:             1             16  java.nio.charset.CoderResult$2
2537:             1             16  java.nio.file.Files$AcceptAllFilter
2538:             1             16  java.security.AllPermission
2539:             1             16  java.security.ProtectionDomain$2
2540:             1             16  java.security.ProtectionDomain$JavaSecurityAccessImpl
2541:             1             16  java.text.DontCareFieldPosition$1
2542:             1             16  java.text.MessageFormat$Field
2543:             1             16  java.time.chrono.AbstractChronology$$Lambda$7/625576447
2544:             1             16  java.time.chrono.AbstractChronology$$Lambda$8/939047783
2545:             1             16  java.time.chrono.AbstractChronology$$Lambda$9/548246552
2546:             1             16  java.time.chrono.IsoChronology
2547:             1             16  java.time.format.DateTimeFormatter$$Lambda$34/242131142
2548:             1             16  java.time.format.DateTimeFormatter$$Lambda$35/1782113663
2549:             1             16  java.time.format.DateTimeFormatterBuilder$$Lambda$33/325333723
2550:             1             16  java.time.format.DateTimeFormatterBuilder$2
2551:             1             16  java.time.format.DateTimeFormatterBuilder$InstantPrinterParser
2552:             1             16  java.time.format.DateTimeTextProvider$1
2553:             1             16  java.time.temporal.TemporalQueries$$Lambda$562/1173638008
2554:             1             16  java.time.temporal.TemporalQueries$$Lambda$563/1708596147
2555:             1             16  java.time.temporal.TemporalQueries$$Lambda$564/1901223066
2556:             1             16  java.time.temporal.TemporalQueries$$Lambda$565/1923438755
2557:             1             16  java.time.temporal.TemporalQueries$$Lambda$566/934228839
2558:             1             16  java.time.temporal.TemporalQueries$$Lambda$567/1425678212
2559:             1             16  java.time.temporal.TemporalQueries$$Lambda$568/1838348378
2560:             1             16  java.util.Collections$EmptyEnumeration
2561:             1             16  java.util.Collections$EmptyIterator
2562:             1             16  java.util.Collections$EmptyList
2563:             1             16  java.util.Collections$EmptySet
2564:             1             16  java.util.Collections$ReverseComparator
2565:             1             16  java.util.Currency$CurrencyNameGetter
2566:             1             16  java.util.EnumMap$1
2567:             1             16  java.util.IdentityHashMap$EntrySet
2568:             1             16  java.util.IdentityHashMap$Values
2569:             1             16  java.util.Map$Entry$$Lambda$81/1792845110
2570:             1             16  java.util.Optional
2571:             1             16  java.util.ResourceBundle$Control
2572:             1             16  java.util.Spliterators$EmptySpliterator$OfDouble
2573:             1             16  java.util.Spliterators$EmptySpliterator$OfInt
2574:             1             16  java.util.Spliterators$EmptySpliterator$OfLong
2575:             1             16  java.util.Spliterators$EmptySpliterator$OfRef
2576:             1             16  java.util.TreeMap$KeySet
2577:             1             16  java.util.TreeMap$Values
2578:             1             16  java.util.WeakHashMap$KeySet
2579:             1             16  java.util.concurrent.ConcurrentSkipListSet
2580:             1             16  java.util.concurrent.Executors$FinalizableDelegatedExecutorService
2581:             1             16  java.util.concurrent.ThreadPoolExecutor$CallerRunsPolicy
2582:             1             16  java.util.concurrent.ThreadPoolExecutor$DiscardOldestPolicy
2583:             1             16  java.util.concurrent.ThreadPoolExecutor$DiscardPolicy
2584:             1             16  java.util.function.Function$$Lambda$182/1558712965
2585:             1             16  java.util.jar.JavaUtilJarAccessImpl
2586:             1             16  java.util.logging.ErrorManager
2587:             1             16  java.util.logging.LoggingProxyImpl
2588:             1             16  java.util.regex.Pattern$4
2589:             1             16  java.util.regex.Pattern$LastNode
2590:             1             16  java.util.regex.Pattern$Node
2591:             1             16  java.util.stream.Collectors$$Lambda$130/1223685984
2592:             1             16  java.util.stream.Collectors$$Lambda$131/1076835071
2593:             1             16  java.util.stream.Collectors$$Lambda$168/327177752
2594:             1             16  java.util.stream.Collectors$$Lambda$169/1458540918
2595:             1             16  java.util.stream.Collectors$$Lambda$170/1164371389
2596:             1             16  java.util.stream.Collectors$$Lambda$351/487694075
2597:             1             16  java.util.stream.Collectors$$Lambda$352/1704629915
2598:             1             16  java.util.stream.Collectors$$Lambda$353/1989184704
2599:             1             16  java.util.stream.Collectors$$Lambda$354/611572016
2600:             1             16  java.util.stream.Collectors$$Lambda$459/1169474473
2601:             1             16  java.util.stream.Collectors$$Lambda$542/1387210478
2602:             1             16  java.util.stream.Collectors$$Lambda$543/1876443073
2603:             1             16  java.util.stream.Collectors$$Lambda$544/1328238652
2604:             1             16  java.util.stream.Collectors$$Lambda$66/581374081
2605:             1             16  java.util.stream.Collectors$$Lambda$67/466002798
2606:             1             16  java.util.stream.Collectors$$Lambda$68/575335780
2607:             1             16  java.util.stream.Collectors$$Lambda$69/205125520
2608:             1             16  java.util.stream.FindOps$$Lambda$27/517938326
2609:             1             16  java.util.stream.FindOps$$Lambda$28/2143192188
2610:             1             16  java.util.stream.LongPipeline$$Lambda$497/171802996
2611:             1             16  java.util.stream.Nodes$EmptyNode$OfDouble
2612:             1             16  java.util.stream.Nodes$EmptyNode$OfInt
2613:             1             16  java.util.stream.Nodes$EmptyNode$OfLong
2614:             1             16  java.util.stream.Nodes$EmptyNode$OfRef
2615:             1             16  java.util.stream.ReferencePipeline$$Lambda$496/199449817
2616:             1             16  java.util.zip.ZipFile$1
2617:             1             16  javax.crypto.JceSecurityManager
2618:             1             16  javax.crypto.spec.IvParameterSpec
2619:             1             16  javax.management.JMX
2620:             1             16  javax.management.MBeanServerBuilder
2621:             1             16  javax.management.NotificationBroadcasterSupport$1
2622:             1             16  javax.security.auth.message.config.AuthConfigFactory$$Lambda$552/667534477
2623:             1             16  javax.xml.parsers.SecuritySupport
2624:             1             16  javax.xml.transform.SecuritySupport
2625:             1             16  oracle.jdbc.driver.Message11
2626:             1             16  oracle.jdbc.driver.OracleDriver$$Lambda$424/1864230087
2627:             1             16  oracle.jdbc.logging.runtime.Features
2628:             1             16  oracle.jdbc.logging.runtime.TraceControllerImpl
2629:             1             16  org.apache.catalina.connector.CoyoteAdapter
2630:             1             16  org.apache.catalina.connector.CoyoteAdapter$$Lambda$372/1438098656
2631:             1             16  org.apache.catalina.connector.Request$1
2632:             1             16  org.apache.catalina.connector.Request$2
2633:             1             16  org.apache.catalina.connector.Request$3
2634:             1             16  org.apache.catalina.connector.Request$4
2635:             1             16  org.apache.catalina.connector.Request$5
2636:             1             16  org.apache.catalina.connector.Request$6
2637:             1             16  org.apache.catalina.connector.Request$7
2638:             1             16  org.apache.catalina.connector.Request$8
2639:             1             16  org.apache.catalina.connector.Request$9
2640:             1             16  org.apache.catalina.core.ContainerBase$ContainerBackgroundProcessor
2641:             1             16  org.apache.catalina.core.ContainerBase$ContainerBackgroundProcessorMonitor
2642:             1             16  org.apache.catalina.core.StandardContext$1
2643:             1             16  org.apache.catalina.core.StandardHost$MemoryLeakTrackingListener
2644:             1             16  org.apache.catalina.core.StandardServer$$Lambda$412/1617550160
2645:             1             16  org.apache.catalina.core.StandardServer$$Lambda$413/2023499242
2646:             1             16  org.apache.catalina.realm.X509SubjectDnRetriever
2647:             1             16  org.apache.catalina.startup.Tomcat$FixContextListener
2648:             1             16  org.apache.catalina.util.CharsetMapper
2649:             1             16  org.apache.commons.logging.impl.NoOpLog
2650:             1             16  org.apache.coyote.AbstractProtocol$$Lambda$533/1412794598
2651:             1             16  org.apache.coyote.AbstractProtocol$$Lambda$547/1985725577
2652:             1             16  org.apache.ibatis.builder.annotation.MapperAnnotationBuilder$$Lambda$456/1886491834
2653:             1             16  org.apache.ibatis.builder.annotation.MapperAnnotationBuilder$$Lambda$457/294658058
2654:             1             16  org.apache.ibatis.executor.ErrorContext$$Lambda$442/936292831
2655:             1             16  org.apache.ibatis.executor.keygen.Jdbc3KeyGenerator
2656:             1             16  org.apache.ibatis.executor.keygen.NoKeyGenerator
2657:             1             16  org.apache.ibatis.executor.loader.javassist.JavassistProxyFactory
2658:             1             16  org.apache.ibatis.javassist.util.proxy.ProxyFactory$1
2659:             1             16  org.apache.ibatis.javassist.util.proxy.ProxyFactory$3
2660:             1             16  org.apache.ibatis.logging.LogFactory$$Lambda$215/1256440269
2661:             1             16  org.apache.ibatis.logging.LogFactory$$Lambda$216/1452012306
2662:             1             16  org.apache.ibatis.logging.LogFactory$$Lambda$217/211968962
2663:             1             16  org.apache.ibatis.logging.LogFactory$$Lambda$218/1486566962
2664:             1             16  org.apache.ibatis.logging.LogFactory$$Lambda$219/1173643169
2665:             1             16  org.apache.ibatis.logging.LogFactory$$Lambda$220/1282287470
2666:             1             16  org.apache.ibatis.ognl.AccessibleObjectHandlerPreJDK9
2667:             1             16  org.apache.ibatis.ognl.ArrayElementsAccessor
2668:             1             16  org.apache.ibatis.ognl.ArrayPropertyAccessor
2669:             1             16  org.apache.ibatis.ognl.CollectionElementsAccessor
2670:             1             16  org.apache.ibatis.ognl.EnumerationElementsAccessor
2671:             1             16  org.apache.ibatis.ognl.EnumerationPropertyAccessor
2672:             1             16  org.apache.ibatis.ognl.EvaluationPool
2673:             1             16  org.apache.ibatis.ognl.IteratorElementsAccessor
2674:             1             16  org.apache.ibatis.ognl.IteratorPropertyAccessor
2675:             1             16  org.apache.ibatis.ognl.ListPropertyAccessor
2676:             1             16  org.apache.ibatis.ognl.MapElementsAccessor
2677:             1             16  org.apache.ibatis.ognl.MapPropertyAccessor
2678:             1             16  org.apache.ibatis.ognl.NumberElementsAccessor
2679:             1             16  org.apache.ibatis.ognl.ObjectArrayPool
2680:             1             16  org.apache.ibatis.ognl.ObjectElementsAccessor
2681:             1             16  org.apache.ibatis.ognl.ObjectMethodAccessor
2682:             1             16  org.apache.ibatis.ognl.ObjectNullHandler
2683:             1             16  org.apache.ibatis.ognl.ObjectPropertyAccessor
2684:             1             16  org.apache.ibatis.ognl.SetPropertyAccessor
2685:             1             16  org.apache.ibatis.plugin.InterceptorChain
2686:             1             16  org.apache.ibatis.reflection.DefaultReflectorFactory$$Lambda$444/1766145591
2687:             1             16  org.apache.ibatis.reflection.ParamNameUtil$$Lambda$585/1594084384
2688:             1             16  org.apache.ibatis.reflection.Reflector$$Lambda$445/182531396
2689:             1             16  org.apache.ibatis.reflection.Reflector$$Lambda$447/2109798150
2690:             1             16  org.apache.ibatis.reflection.Reflector$$Lambda$449/1136768342
2691:             1             16  org.apache.ibatis.reflection.Reflector$$Lambda$450/1484673893
2692:             1             16  org.apache.ibatis.reflection.factory.DefaultObjectFactory
2693:             1             16  org.apache.ibatis.reflection.wrapper.DefaultObjectWrapperFactory
2694:             1             16  org.apache.ibatis.scripting.defaults.RawLanguageDriver
2695:             1             16  org.apache.ibatis.scripting.xmltags.DynamicContext$ContextAccessor
2696:             1             16  org.apache.ibatis.scripting.xmltags.XMLLanguageDriver
2697:             1             16  org.apache.ibatis.session.Configuration$$Lambda$428/1965237677
2698:             1             16  org.apache.ibatis.session.defaults.DefaultSqlSessionFactory
2699:             1             16  org.apache.ibatis.type.TypeAliasRegistry
2700:             1             16  org.apache.ibatis.type.UnknownTypeHandler$$Lambda$427/561959774
2701:             1             16  org.apache.juli.logging.LogFactory
2702:             1             16  org.apache.tomcat.util.buf.CharsetCache
2703:             1             16  org.apache.tomcat.util.buf.MessageBytes$MessageBytesFactory
2704:             1             16  org.apache.tomcat.util.compat.JreCompat
2705:             1             16  org.apache.tomcat.util.http.CookieProcessorBase$$Lambda$373/452805835
2706:             1             16  org.apache.tomcat.util.http.Rfc6265CookieProcessor
2707:             1             16  org.apache.tomcat.util.http.parser.MediaTypeCache
2708:             1             16  org.apache.tomcat.util.modeler.NoDescriptorRegistry$NoJmxMBeanServer
2709:             1             16  org.apache.tomcat.util.net.NioBlockingSelector$KeyReference
2710:             1             16  org.apache.tomcat.util.net.SocketWrapperBase$1
2711:             1             16  org.apache.tomcat.util.net.SocketWrapperBase$2
2712:             1             16  org.apache.tomcat.util.net.SocketWrapperBase$3
2713:             1             16  org.apache.tomcat.util.threads.ScheduledThreadPoolExecutor
2714:             1             16  org.apache.tomcat.util.threads.ThreadPoolExecutor$RejectHandler
2715:             1             16  org.apache.tomcat.websocket.server.WsContextListener
2716:             1             16  org.apache.tomcat.websocket.server.WsSessionListener
2717:             1             16  org.apache.tomcat.websocket.server.WsWriteTimeout$EndpointComparator
2718:             1             16  org.mybatis.spring.MyBatisExceptionTranslator$$Lambda$464/279593458
2719:             1             16  org.mybatis.spring.SqlSessionFactoryBean$$Lambda$436/131206411
2720:             1             16  org.mybatis.spring.SqlSessionFactoryBean$$Lambda$437/2012330741
2721:             1             16  org.mybatis.spring.SqlSessionFactoryBean$$Lambda$438/1101184763
2722:             1             16  org.mybatis.spring.SqlSessionTemplate$SqlSessionInterceptor
2723:             1             16  org.mybatis.spring.SqlSessionUtils$$Lambda$586/1466418417
2724:             1             16  org.mybatis.spring.annotation.MapperScannerRegistrar$$Lambda$193/398110318
2725:             1             16  org.mybatis.spring.annotation.MapperScannerRegistrar$$Lambda$194/1765250898
2726:             1             16  org.mybatis.spring.annotation.MapperScannerRegistrar$$Lambda$195/1601292138
2727:             1             16  org.mybatis.spring.boot.autoconfigure.MybatisAutoConfiguration$$Lambda$432/2014838114
2728:             1             16  org.mybatis.spring.boot.autoconfigure.MybatisProperties$$Lambda$431/536122141
2729:             1             16  org.mybatis.spring.mapper.ClassPathMapperScanner$$Lambda$221/889729797
2730:             1             16  org.mybatis.spring.mapper.ClassPathMapperScanner$$Lambda$222/148912029
2731:             1             16  org.mybatis.spring.transaction.SpringManagedTransactionFactory
2732:             1             16  org.slf4j.helpers.BasicMarkerFactory
2733:             1             16  org.slf4j.helpers.NOPLoggerFactory
2734:             1             16  org.slf4j.impl.StaticMDCBinder
2735:             1             16  org.slf4j.impl.StaticMarkerBinder
2736:             1             16  org.springframework.aop.Advisor$1
2737:             1             16  org.springframework.aop.TrueClassFilter
2738:             1             16  org.springframework.aop.TrueMethodMatcher
2739:             1             16  org.springframework.aop.framework.adapter.AfterReturningAdviceAdapter
2740:             1             16  org.springframework.aop.framework.adapter.DefaultAdvisorAdapterRegistry
2741:             1             16  org.springframework.aop.framework.adapter.MethodBeforeAdviceAdapter
2742:             1             16  org.springframework.aop.framework.adapter.ThrowsAdviceAdapter
2743:             1             16  org.springframework.beans.ExtendedBeanInfoFactory
2744:             1             16  org.springframework.beans.factory.BeanFactoryUtils$$Lambda$142/1211076369
2745:             1             16  org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$$Lambda$232/492079624
2746:             1             16  org.springframework.beans.factory.config.AutowiredPropertyMarker
2747:             1             16  org.springframework.beans.factory.parsing.FailFastProblemReporter
2748:             1             16  org.springframework.beans.factory.parsing.PassThroughSourceExtractor
2749:             1             16  org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory$$Lambda$200/480971771
2750:             1             16  org.springframework.beans.factory.support.AutowireUtils$$Lambda$235/240166646
2751:             1             16  org.springframework.beans.factory.support.CglibSubclassingInstantiationStrategy
2752:             1             16  org.springframework.beans.factory.support.DefaultBeanNameGenerator
2753:             1             16  org.springframework.beans.factory.support.DefaultListableBeanFactory$$Lambda$241/341878976
2754:             1             16  org.springframework.beans.factory.support.DefaultListableBeanFactory$$Lambda$479/1995619265
2755:             1             16  org.springframework.beans.factory.support.DefaultSingletonBeanRegistry$$Lambda$145/731395981
2756:             1             16  org.springframework.beans.factory.support.DefaultSingletonBeanRegistry$$Lambda$146/1196765369
2757:             1             16  org.springframework.beans.factory.support.SimpleAutowireCandidateResolver
2758:             1             16  org.springframework.boot.ClearCachesApplicationListener
2759:             1             16  org.springframework.boot.SpringBootBanner
2760:             1             16  org.springframework.boot.StartupInfoLogger$$Lambda$119/1915058446
2761:             1             16  org.springframework.boot.StartupInfoLogger$$Lambda$120/922151033
2762:             1             16  org.springframework.boot.StartupInfoLogger$$Lambda$121/1516369375
2763:             1             16  org.springframework.boot.StartupInfoLogger$$Lambda$122/55909012
2764:             1             16  org.springframework.boot.autoconfigure.AutoConfigurationImportSelector$$Lambda$165/1596000437
2765:             1             16  org.springframework.boot.autoconfigure.AutoConfigurationImportSelector$AutoConfigurationGroup$$Lambda$166/1846896625
2766:             1             16  org.springframework.boot.autoconfigure.AutoConfigurationImportSelector$AutoConfigurationGroup$$Lambda$167/13329486
2767:             1             16  org.springframework.boot.autoconfigure.AutoConfigurationImportSelector$AutoConfigurationGroup$$Lambda$171/517210187
2768:             1             16  org.springframework.boot.autoconfigure.AutoConfigurationImportSelector$AutoConfigurationGroup$$Lambda$172/267760927
2769:             1             16  org.springframework.boot.autoconfigure.AutoConfigurationImportSelector$AutoConfigurationGroup$$Lambda$173/633070006
2770:             1             16  org.springframework.boot.autoconfigure.BackgroundPreinitializer
2771:             1             16  org.springframework.boot.autoconfigure.SharedMetadataReaderFactoryContextInitializer$CachingMetadataReaderFactoryPostProcessor
2772:             1             16  org.springframework.boot.autoconfigure.SharedMetadataReaderFactoryContextInitializer$CachingMetadataReaderFactoryPostProcessor$$Lambda$139/221036634
2773:             1             16  org.springframework.boot.autoconfigure.SharedMetadataReaderFactoryContextInitializer$SharedMetadataReaderFactoryBean
2774:             1             16  org.springframework.boot.autoconfigure.aop.AopAutoConfiguration
2775:             1             16  org.springframework.boot.autoconfigure.aop.AopAutoConfiguration$ClassProxyingConfiguration
2776:             1             16  org.springframework.boot.autoconfigure.availability.ApplicationAvailabilityAutoConfiguration
2777:             1             16  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$AncestorsMatchedCondition
2778:             1             16  org.springframework.boot.autoconfigure.condition.OnBeanCondition$Spec$$Lambda$196/494586676
2779:             1             16  org.springframework.boot.autoconfigure.condition.OnResourceCondition
2780:             1             16  org.springframework.boot.autoconfigure.context.ConfigurationPropertiesAutoConfiguration
2781:             1             16  org.springframework.boot.autoconfigure.context.LifecycleAutoConfiguration
2782:             1             16  org.springframework.boot.autoconfigure.context.LifecycleProperties
2783:             1             16  org.springframework.boot.autoconfigure.context.MessageSourceAutoConfiguration$ResourceBundleCondition
2784:             1             16  org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration
2785:             1             16  org.springframework.boot.autoconfigure.dao.PersistenceExceptionTranslationAutoConfiguration
2786:             1             16  org.springframework.boot.autoconfigure.http.HttpMessageConverters
2787:             1             16  org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration
2788:             1             16  org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration$StringHttpMessageConverterConfiguration
2789:             1             16  org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration
2790:             1             16  org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration$MappingJackson2HttpMessageConverterConfiguration
2791:             1             16  org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration
2792:             1             16  org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration$GitResourceAvailableCondition
2793:             1             16  org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration
2794:             1             16  org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration
2795:             1             16  org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration
2796:             1             16  org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration
2797:             1             16  org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$ParameterNamesModuleConfiguration
2798:             1             16  org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration
2799:             1             16  org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration$PooledDataSourceConfiguration
2800:             1             16  org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Hikari
2801:             1             16  org.springframework.boot.autoconfigure.jdbc.DataSourceInitializationConfiguration
2802:             1             16  org.springframework.boot.autoconfigure.jdbc.DataSourceInitializerPostProcessor
2803:             1             16  org.springframework.boot.autoconfigure.jdbc.DataSourceJmxConfiguration
2804:             1             16  org.springframework.boot.autoconfigure.jdbc.DataSourceTransactionManagerAutoConfiguration
2805:             1             16  org.springframework.boot.autoconfigure.jdbc.DataSourceTransactionManagerAutoConfiguration$DataSourceTransactionManagerConfiguration
2806:             1             16  org.springframework.boot.autoconfigure.jdbc.JdbcProperties
2807:             1             16  org.springframework.boot.autoconfigure.jdbc.JdbcTemplateAutoConfiguration
2808:             1             16  org.springframework.boot.autoconfigure.jdbc.JdbcTemplateConfiguration
2809:             1             16  org.springframework.boot.autoconfigure.jdbc.NamedParameterJdbcTemplateConfiguration
2810:             1             16  org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration
2811:             1             16  org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration
2812:             1             16  org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration$$Lambda$527/621300254
2813:             1             16  org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener$ConditionEvaluationReportListener
2814:             1             16  org.springframework.boot.autoconfigure.mustache.MustacheTemplateAvailabilityProvider
2815:             1             16  org.springframework.boot.autoconfigure.task.TaskExecutionAutoConfiguration
2816:             1             16  org.springframework.boot.autoconfigure.task.TaskSchedulingAutoConfiguration
2817:             1             16  org.springframework.boot.autoconfigure.task.TaskSchedulingProperties$Pool
2818:             1             16  org.springframework.boot.autoconfigure.template.TemplateAvailabilityProviders$NoTemplateAvailabilityProvider
2819:             1             16  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafTemplateAvailabilityProvider
2820:             1             16  org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration
2821:             1             16  org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration$EnableTransactionManagementConfiguration
2822:             1             16  org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration$EnableTransactionManagementConfiguration$CglibAutoProxyConfiguration
2823:             1             16  org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration$TransactionTemplateConfiguration
2824:             1             16  org.springframework.boot.autoconfigure.transaction.TransactionManagerCustomizers
2825:             1             16  org.springframework.boot.autoconfigure.web.ErrorProperties$Whitelabel
2826:             1             16  org.springframework.boot.autoconfigure.web.OnEnabledResourceChainCondition
2827:             1             16  org.springframework.boot.autoconfigure.web.ServerProperties$Netty
2828:             1             16  org.springframework.boot.autoconfigure.web.ServerProperties$Tomcat$Mbeanregistry
2829:             1             16  org.springframework.boot.autoconfigure.web.client.RestTemplateAutoConfiguration
2830:             1             16  org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration
2831:             1             16  org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration$TomcatWebServerFactoryCustomizerConfiguration
2832:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda$299/1831477404
2833:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda$303/2130772866
2834:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda$309/1556995360
2835:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda$313/1506809545
